Ticker,SQNXF,SQNXF,SQNXF,SQNXF,SQNXF,SQNXF,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX,NTDOY,NTDOY,NTDOY,NTDOY,NTDOY,NTDOY,DIS,DIS,DIS,DIS,DIS,DIS,SONY,SONY,SONY,SONY,SONY,SONY
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-14 00:00:00+00:00,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,15.996759414672852,0,48.77714157104492,48.79999923706055,47.5099983215332,48.279998779296875,48.279998779296875,19740000,3.7339999675750732,3.747999906539917,3.7100000381469727,3.7320001125335693,3.7320001125335693,388500,73.70999908447266,74.58000183105469,73.29000091552734,74.44999694824219,67.98133087158203,5996500,3.48799991607666,3.5199999809265137,3.4700000286102295,3.50600004196167,2.9664015769958496,14303500
2014-01-15 00:00:00+00:00,16.709999084472656,16.709999084472656,16.610000610351562,16.610000610351562,14.918935775756836,300,47.85714340209961,48.36714172363281,45.58142852783203,47.1971435546875,47.1971435546875,40432000,3.6619999408721924,3.690000057220459,3.618000030517578,3.6440000534057617,3.6440000534057617,1171500,74.30000305175781,75.0999984741211,74.25,74.27999877929688,67.82609558105469,7283900,3.4779999256134033,3.502000093460083,3.4679999351501465,3.4820001125335693,2.9460957050323486,13571000
2014-01-16 00:00:00+00:00,16.610000610351562,16.610000610351562,16.610000610351562,16.610000610351562,14.918935775756836,0,46.915714263916016,47.69571304321289,46.00285720825195,47.38285827636719,47.38285827636719,21135800,3.5999999046325684,3.5999999046325684,3.5799999237060547,3.5920000076293945,3.5920000076293945,603000,74.38999938964844,74.4000015258789,73.72000122070312,74.20999908447266,67.76217651367188,5597400,3.4560000896453857,3.4639999866485596,3.434000015258789,3.441999912261963,2.9122517108917236,11705000
2014-01-17 00:00:00+00:00,16.530000686645508,16.530000686645508,16.530000686645508,16.530000686645508,14.84708023071289,100,47.43857192993164,47.83142852783203,46.89142990112305,47.1485710144043,47.1485710144043,16417100,2.990000009536743,3.0999999046325684,2.9000000953674316,2.9800000190734863,2.9800000190734863,8866000,74.43000030517578,74.62999725341797,73.68000030517578,73.9800033569336,67.55216979980469,6624800,3.431999921798706,3.450000047683716,3.4100000858306885,3.4100000858306885,2.885176181793213,9680500
2014-01-21 00:00:00+00:00,16.450000762939453,16.450000762939453,16.450000762939453,16.450000762939453,14.775224685668945,1000,47.461429595947266,47.49571228027344,45.75,46.95857238769531,46.95857238769531,25220300,3.196000099182129,3.2239999771118164,3.184000015258789,3.2079999446868896,3.2079999446868896,1028000,73.98999786376953,74.87999725341797,73.30000305175781,74.19999694824219,67.75304412841797,7507100,3.4100000858306885,3.4119999408721924,3.364000082015991,3.369999885559082,2.851332664489746,14266500
2014-01-22 00:00:00+00:00,16.290000915527344,16.290000915527344,16.290000915527344,16.290000915527344,14.63151741027832,100,47.07143020629883,47.77714157104492,46.764286041259766,47.67571258544922,47.67571258544922,48342000,3.3519999980926514,3.3559999465942383,3.3380000591278076,3.3399999141693115,3.3399999141693115,329000,74.08000183105469,75.43000030517578,74.05000305175781,75.30999755859375,68.7666015625,6795100,3.374000072479248,3.4260001182556152,3.369999885559082,3.421999931335449,2.895329713821411,19626500
2014-01-23 00:00:00+00:00,16.290000915527344,16.290000915527344,16.290000915527344,16.290000915527344,14.63151741027832,0,55.342857360839844,56.51856994628906,53.92714309692383,55.531429290771484,55.531429290771484,91280000,3.2980000972747803,3.299999952316284,3.2660000324249268,3.2720000743865967,3.2720000743865967,222500,74.52999877929688,74.94999694824219,74.1500015258789,74.79000091552734,68.29178619384766,6280900,3.390000104904175,3.3959999084472656,3.3340001106262207,3.3580000400543213,2.8411800861358643,11469000
2014-01-24 00:00:00+00:00,19.850000381469727,24.5,19.850000381469727,23.0,20.658367156982422,9300,54.81142807006836,55.81428527832031,54.76856994628906,55.1542854309082,55.1542854309082,35466900,3.2339999675750732,3.25,3.2260000705718994,3.2300000190734863,3.2300000190734863,269500,74.0999984741211,74.2300033569336,72.72000122070312,72.72000122070312,66.40165710449219,7334900,3.374000072479248,3.381999969482422,3.3259999752044678,3.3440001010894775,2.8293344974517822,15650000
2014-01-27 00:00:00+00:00,26.0,34.95000076293945,26.0,28.0,25.149314880371094,1700,55.3414306640625,55.92856979370117,52.93714141845703,54.461429595947266,54.461429595947266,32526900,3.2200000286102295,3.2639999389648438,3.1640000343322754,3.2200000286102295,3.2200000286102295,1027500,72.47000122070312,72.91000366210938,71.72000122070312,72.25,65.97248077392578,7415100,3.2939999103546143,3.305999994277954,3.1519999504089355,3.246000051498413,2.746417284011841,33966500
2014-01-28 00:00:00+00:00,25.799999237060547,25.799999237060547,25.799999237060547,25.799999237060547,23.173297882080078,1200,54.47428512573242,58.2014274597168,54.394287109375,58.11000061035156,58.11000061035156,43590400,3.0980000495910645,3.115999937057495,3.078000068664551,3.0940001010894775,3.0940001010894775,560000,72.26000213623047,73.0,72.23999786376953,72.87999725341797,66.54774475097656,5508400,3.2119998931884766,3.2939999103546143,3.2060000896453857,3.2839999198913574,2.778568744659424,10703000
2014-01-29 00:00:00+00:00,26.75,26.75,26.75,26.75,24.02657699584961,1400,57.58856964111328,58.191429138183594,56.86428451538086,57.202857971191406,57.202857971191406,28968100,3.303999900817871,3.365999937057495,3.2100000381469727,3.246000051498413,3.246000051498413,2283000,71.97000122070312,72.23999786376953,71.12000274658203,71.33000183105469,65.1324234008789,8604800,3.23799991607666,3.252000093460083,3.2079999446868896,3.2100000381469727,2.7159583568573,11498000
2014-01-30 00:00:00+00:00,27.010000228881836,27.010000228881836,26.959999084472656,26.959999084472656,24.215200424194336,1100,58.157142639160156,58.45571517944336,57.35857009887695,57.810001373291016,57.810001373291016,18379200,3.0,3.0299999713897705,3.0,3.01200008392334,3.01200008392334,749500,72.08999633789062,73.62999725341797,72.0,73.22000122070312,66.85820770263672,7550500,3.24399995803833,3.299999952316284,3.2100000381469727,3.2260000705718994,2.7294952869415283,12195500
2014-01-31 00:00:00+00:00,27.950000762939453,27.950000762939453,27.469999313354492,27.469999313354492,24.67327308654785,1000,57.47285842895508,58.91428756713867,57.47142791748047,58.47571563720703,58.47571563720703,23625000,2.9240000247955322,2.934000015258789,2.9040000438690186,2.9260001182556152,2.9260001182556152,780000,72.19999694824219,73.31999969482422,71.80000305175781,72.61000061035156,66.30118560791016,7748500,3.1459999084472656,3.1600000858306885,3.109999895095825,3.1500000953674316,2.6651926040649414,23952500
2014-02-03 00:00:00+00:00,26.90999984741211,26.90999984741211,26.90999984741211,26.90999984741211,24.170286178588867,100,58.842857360839844,58.878570556640625,57.24571228027344,57.76856994628906,57.76856994628906,20145300,2.950000047683716,2.950000047683716,2.9000000953674316,2.927999973297119,2.927999973297119,950500,72.66000366210938,72.7300033569336,69.8499984741211,69.98999786376953,63.90884017944336,11964800,3.119999885559082,3.134000062942505,3.0460000038146973,3.049999952316284,2.580582857131958,14380500
2014-02-04 00:00:00+00:00,24.360000610351562,24.440000534057617,24.360000610351562,24.440000534057617,21.951759338378906,200,57.92142868041992,58.361427307128906,56.71571350097656,57.987144470214844,57.987144470214844,18066300,2.9240000247955322,2.992000102996826,2.9240000247955322,2.9779999256134033,2.9779999256134033,672000,70.94000244140625,71.25,69.87999725341797,71.05000305175781,64.87673950195312,11278800,3.055999994277954,3.2679998874664307,3.055999994277954,3.2200000286102295,2.724418878555298,39691000
2014-02-05 00:00:00+00:00,24.440000534057617,24.440000534057617,24.440000534057617,24.440000534057617,21.951759338378906,0,57.592857360839844,58.25,56.85714340209961,57.77428436279297,57.77428436279297,16762900,2.8259999752044678,2.8299999237060547,2.803999900817871,2.828000068664551,2.828000068664551,362000,72.05000305175781,72.05000305175781,70.37000274658203,71.76000213623047,65.52505493164062,11573300,3.171999931335449,3.191999912261963,3.134000062942505,3.180000066757202,2.690575122833252,14067000
2014-02-06 00:00:00+00:00,24.440000534057617,24.440000534057617,24.440000534057617,24.440000534057617,21.951759338378906,0,58.060001373291016,58.7014274597168,57.202857971191406,58.272857666015625,58.272857666015625,12852000,2.7939999103546143,2.818000078201294,2.7920000553131104,2.813999891281128,2.813999891281128,774500,75.61000061035156,76.7300033569336,74.77999877929688,75.55999755859375,68.99488830566406,19821900,3.0899999141693115,3.3480000495910645,3.0899999141693115,3.303999900817871,2.795490026473999,31628000
2014-02-07 00:00:00+00:00,24.440000534057617,24.440000534057617,24.440000534057617,24.440000534057617,21.951759338378906,0,59.06285858154297,61.5,58.65142822265625,61.42571258544922,61.42571258544922,32921000,2.802000045776367,2.8380000591278076,2.799999952316284,2.8299999237060547,2.8299999237060547,197000,75.08000183105469,75.69999694824219,74.61000061035156,75.66999816894531,69.09532928466797,11480100,3.3459999561309814,3.374000072479248,3.303999900817871,3.364000082015991,2.8462562561035156,18125500
2014-02-10 00:00:00+00:00,24.8700008392334,24.8700008392334,24.8700008392334,24.8700008392334,22.337982177734375,200,61.34714126586914,61.76714324951172,60.611427307128906,61.49142837524414,61.49142837524414,13812400,2.940000057220459,2.98799991607666,2.937999963760376,2.98799991607666,2.98799991607666,4112000,75.66999816894531,77.30999755859375,75.56999969482422,77.05999755859375,70.36456298828125,8781600,3.3399999141693115,3.3580000400543213,3.303999900817871,3.3359999656677246,2.8225653171539307,11094000
2014-02-11 00:00:00+00:00,24.739999771118164,24.739999771118164,24.739999771118164,24.739999771118164,22.221216201782227,100,61.422855377197266,62.25143051147461,60.78714370727539,61.99856948852539,61.99856948852539,13667500,2.9839999675750732,2.996000051498413,2.9820001125335693,2.99399995803833,2.99399995803833,372000,77.1500015258789,77.91999816894531,77.11000061035156,77.79000091552734,71.03114318847656,8186200,3.359999895095825,3.436000108718872,3.3480000495910645,3.421999931335449,2.895329713821411,24315500
2014-02-12 00:00:00+00:00,23.600000381469727,23.799999237060547,23.600000381469727,23.799999237060547,21.376922607421875,200,62.111427307128906,62.128570556640625,60.79142761230469,61.27571487426758,61.27571487426758,15673000,2.9560000896453857,2.9860000610351562,2.9560000896453857,2.9800000190734863,2.9800000190734863,2923500,77.66000366210938,78.01000213623047,77.63999938964844,77.91000366210938,71.14070892333984,6329500,3.4240000247955322,3.4719998836517334,3.421999931335449,3.4639999866485596,2.9308652877807617,13905500
2014-02-13 00:00:00+00:00,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,21.376922607421875,0,60.81285858154297,62.78428649902344,60.71428680419922,62.36428451538086,62.36428451538086,18700500,2.8959999084472656,2.9040000438690186,2.8519999980926514,2.9000000953674316,2.9000000953674316,3659000,77.5199966430664,78.23999786376953,77.19999694824219,77.9000015258789,71.13157653808594,5955400,3.368000030517578,3.4560000896453857,3.3499999046325684,3.440000057220459,2.9105594158172607,21296500
2014-02-14 00:00:00+00:00,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,21.376922607421875,0,62.43714141845703,62.52857208251953,61.66999816894531,62.21571350097656,62.21571350097656,11985400,2.878000020980835,2.9059998989105225,2.878000020980835,2.9040000438690186,2.9040000438690186,222000,77.87999725341797,79.47000122070312,77.7699966430664,79.2300033569336,72.34602355957031,7001100,3.3580000400543213,3.4260001182556152,3.3580000400543213,3.4119999408721924,2.886868476867676,20059500
2014-02-18 00:00:00+00:00,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,21.376922607421875,0,62.422855377197266,63.03428649902344,61.14285659790039,62.407142639160156,62.407142639160156,15507800,3.00600004196167,3.0399999618530273,3.002000093460083,3.0139999389648438,3.0139999389648438,1516500,79.5,80.0,79.43000030517578,79.58000183105469,72.66560363769531,6136500,3.4600000381469727,3.4779999256134033,3.440000057220459,3.4679999351501465,2.9342496395111084,9163500
2014-02-19 00:00:00+00:00,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,21.376922607421875,0,61.667144775390625,62.32143020629883,61.138572692871094,61.17571258544922,61.17571258544922,16031400,3.069999933242798,3.0859999656677246,3.058000087738037,3.068000078201294,3.068000078201294,305000,79.5,79.77999877929688,78.80000305175781,78.87000274658203,72.01728820800781,7024000,3.421999931335449,3.450000047683716,3.4040000438690186,3.4140000343322754,2.8885610103607178,13277000
2014-02-20 00:00:00+00:00,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,21.376922607421875,0,61.478572845458984,62.538570404052734,61.308570861816406,62.13571548461914,62.13571548461914,11965100,3.0139999389648438,3.0139999389648438,2.997999906539917,3.00600004196167,3.00600004196167,122000,79.20999908447266,79.6500015258789,78.83999633789062,79.19000244140625,72.30950164794922,5748700,3.4200000762939453,3.444000005722046,3.3959999084472656,3.434000015258789,2.905482769012451,8962000
2014-02-21 00:00:00+00:00,23.399999618530273,23.399999618530273,23.399999618530273,23.399999618530273,21.017642974853516,100,62.67142868041992,62.67142868041992,61.378570556640625,61.74714279174805,61.74714279174805,13483400,3.0739998817443848,3.0739998817443848,3.049999952316284,3.049999952316284,3.049999952316284,31500,79.06999969482422,80.44999694824219,78.80000305175781,80.12999725341797,73.16781616210938,8252300,3.447999954223633,3.4660000801086426,3.4240000247955322,3.4240000247955322,2.897022247314453,7017500
2014-02-24 00:00:00+00:00,23.399999618530273,23.40999984741211,23.290000915527344,23.40999984741211,21.026626586914062,2000,62.209999084472656,64.2414321899414,61.21428680419922,63.85714340209961,63.85714340209961,26043500,3.065999984741211,3.0920000076293945,3.059999942779541,3.0739998817443848,3.0739998817443848,370500,80.5,81.58999633789062,80.45999908447266,80.7300033569336,73.71569061279297,6635200,3.4800000190734863,3.496000051498413,3.4639999866485596,3.4800000190734863,2.9444029331207275,9817000
2014-02-25 00:00:00+00:00,23.40999984741211,23.40999984741211,23.40999984741211,23.40999984741211,21.026626586914062,0,64.28571319580078,65.39856719970703,63.57143020629883,64.71857452392578,64.71857452392578,18700500,3.0959999561309814,3.0959999561309814,3.059999942779541,3.078000068664551,3.078000068664551,38500,80.72000122070312,81.3499984741211,80.04000091552734,80.20999908447266,73.24085998535156,6064300,3.4519999027252197,3.4700000286102295,3.434000015258789,3.4560000896453857,2.9240970611572266,9754000
2014-02-26 00:00:00+00:00,23.40999984741211,23.40999984741211,23.40999984741211,23.40999984741211,21.026626586914062,0,65.12857055664062,65.14286041259766,63.71428680419922,64.11285400390625,64.11285400390625,15010100,3.1559998989105225,3.1700000762939453,3.1519999504089355,3.1519999504089355,3.1519999504089355,551000,80.62999725341797,80.94999694824219,79.58999633789062,80.08000183105469,73.1221694946289,5775600,3.4700000286102295,3.50600004196167,3.431999921798706,3.4760000705718994,2.94101881980896,8785000
2014-02-27 00:00:00+00:00,23.40999984741211,23.40999984741211,23.40999984741211,23.40999984741211,21.026626586914062,0,63.977142333984375,64.87571716308594,63.977142333984375,64.60428619384766,64.60428619384766,10304700,3.0199999809265137,3.059999942779541,3.0199999809265137,3.059999942779541,3.059999942779541,170500,80.0,80.58999633789062,79.86000061035156,80.4800033569336,73.48741149902344,4919800,3.4760000705718994,3.5280001163482666,3.4539999961853027,3.503999948501587,2.9647090435028076,15480500
2014-02-28 00:00:00+00:00,23.40999984741211,23.40999984741211,23.40999984741211,23.40999984741211,21.026626586914062,0,64.73285675048828,64.88571166992188,63.0,63.66143035888672,63.66143035888672,15751400,3.0859999656677246,3.0899999141693115,3.078000068664551,3.0799999237060547,3.0799999237060547,116000,80.83999633789062,81.58999633789062,80.16999816894531,80.80999755859375,73.78874969482422,7030700,3.50600004196167,3.5320000648498535,3.4860000610351562,3.509999990463257,2.9697861671447754,11012000
2014-03-03 00:00:00+00:00,23.40999984741211,23.40999984741211,23.40999984741211,23.40999984741211,21.026626586914062,0,63.02714157104492,63.67856979370117,62.58571243286133,63.65571212768555,63.65571212768555,13528200,3.002000093460083,3.0420000553131104,3.002000093460083,3.0399999618530273,3.0399999618530273,1342000,80.30000305175781,80.6500015258789,78.8499984741211,79.45999908447266,72.55601501464844,8449400,3.440000057220459,3.4560000896453857,3.4079999923706055,3.441999912261963,2.9122517108917236,9114000
2014-03-04 00:00:00+00:00,23.40999984741211,23.40999984741211,23.40999984741211,23.40999984741211,21.026626586914062,0,64.41714477539062,65.0,63.65571212768555,64.99714660644531,64.99714660644531,12387900,3.1040000915527344,3.125999927520752,3.0959999561309814,3.111999988555908,3.111999988555908,891000,80.5999984741211,82.16999816894531,80.54000091552734,81.70999908447266,74.61055755615234,8021400,3.4860000610351562,3.503999948501587,3.4619998931884766,3.4719998836517334,2.937634229660034,7286000
2014-03-05 00:00:00+00:00,23.40999984741211,23.40999984741211,23.40999984741211,23.40999984741211,21.026626586914062,0,64.855712890625,65.26285552978516,64.5585708618164,64.78571319580078,64.78571319580078,10868900,3.0899999141693115,3.0899999141693115,3.055999994277954,3.055999994277954,3.055999994277954,39500,82.22000122070312,83.20999908447266,82.0199966430664,82.68000030517578,75.49625396728516,7709700,3.49399995803833,3.5179998874664307,3.4860000610351562,3.496000051498413,2.9579403400421143,5012000
2014-03-06 00:00:00+00:00,22.969999313354492,23.06999969482422,22.969999313354492,22.979999542236328,20.640403747558594,2900,64.9914321899414,65.42857360839844,64.14142608642578,64.35857391357422,64.35857391357422,11809000,3.0820000171661377,3.0899999141693115,3.059999942779541,3.059999942779541,3.059999942779541,756500,82.86000061035156,83.41999816894531,82.83999633789062,83.33999633789062,76.09890747070312,5774400,3.578000068664551,3.5840001106262207,3.563999891281128,3.572000026702881,3.0222434997558594,8012500
2014-03-07 00:00:00+00:00,23.860000610351562,23.860000610351562,23.860000610351562,23.860000610351562,21.430810928344727,100,64.86714172363281,64.93428802490234,63.644287109375,64.0528564453125,64.0528564453125,11573800,3.0460000038146973,3.052000045776367,3.0460000038146973,3.0460000038146973,3.0460000038146973,101500,83.5999984741211,83.6500015258789,82.0199966430664,82.20999908447266,75.06709289550781,7478100,3.5859999656677246,3.5980000495910645,3.5439999103546143,3.5899999141693115,3.037473201751709,7617000
2014-03-10 00:00:00+00:00,23.860000610351562,23.860000610351562,23.860000610351562,23.860000610351562,21.430810928344727,0,64.06714630126953,64.1114273071289,61.728572845458984,62.849998474121094,62.849998474121094,15439200,3.009999990463257,3.009999990463257,2.9700000286102295,2.9739999771118164,2.9739999771118164,856000,82.18000030517578,82.43000030517578,81.69000244140625,81.97000122070312,74.84794616699219,5209700,3.625999927520752,3.634000062942505,3.572000026702881,3.6080000400543213,3.0527026653289795,8034000
2014-03-11 00:00:00+00:00,23.860000610351562,23.860000610351562,23.860000610351562,23.860000610351562,21.430810928344727,0,63.23428726196289,63.81142807006836,62.235713958740234,62.49714279174805,62.49714279174805,10448200,2.9679999351501465,2.9820001125335693,2.9600000381469727,2.9739999771118164,2.9739999771118164,2171000,82.19000244140625,82.33000183105469,80.72000122070312,81.05000305175781,74.00788879394531,7171600,3.6080000400543213,3.6080000400543213,3.553999900817871,3.569999933242798,3.0205512046813965,8406000
2014-03-12 00:00:00+00:00,21.6299991607666,21.6299991607666,21.6299991607666,21.6299991607666,19.427845001220703,300,61.95428466796875,62.78571319580078,61.38285827636719,62.36857223510742,62.36857223510742,12134500,2.931999921798706,2.9839999675750732,2.931999921798706,2.9639999866485596,2.9639999866485596,65500,80.58999633789062,81.38999938964844,80.05000305175781,81.37999725341797,74.30919647216797,6378300,3.5460000038146973,3.569999933242798,3.5380001068115234,3.568000078201294,3.0188591480255127,7572500
2014-03-13 00:00:00+00:00,21.850000381469727,21.850000381469727,21.850000381469727,21.850000381469727,19.625450134277344,100,62.81571578979492,62.89714431762695,61.182857513427734,61.43714141845703,61.43714141845703,11390400,2.9739999771118164,3.0,2.9679999351501465,2.9700000286102295,2.9700000286102295,3685500,81.75,81.9800033569336,79.66000366210938,79.93000030517578,72.98519897460938,8570600,3.5759999752044678,3.578000068664551,3.5,3.5260000228881836,2.983323335647583,12166000
2014-03-14 00:00:00+00:00,21.850000381469727,21.850000381469727,21.850000381469727,21.850000381469727,19.625450134277344,0,61.104286193847656,62.14142990112305,60.42856979370117,60.64142990112305,60.64142990112305,14989100,2.9040000438690186,2.930000066757202,2.9000000953674316,2.927999973297119,2.927999973297119,128000,79.8499984741211,80.41000366210938,79.56999969482422,80.06999969482422,73.11302185058594,7754700,3.4519999027252197,3.4660000801086426,3.4240000247955322,3.434000015258789,2.905482769012451,15427500
2014-03-17 00:00:00+00:00,20.479999542236328,20.719999313354492,20.479999542236328,20.719999313354492,18.61049461364746,300,61.16999816894531,61.5428581237793,60.33000183105469,60.388572692871094,60.388572692871094,10695300,2.940000057220459,2.9739999771118164,2.930000066757202,2.940000057220459,2.940000057220459,213500,80.5,81.5999984741211,80.30999755859375,81.38999938964844,74.3183364868164,7280700,3.430000066757202,3.4679999351501465,3.430000066757202,3.444000005722046,2.9139437675476074,6010500
2014-03-18 00:00:00+00:00,20.719999313354492,20.719999313354492,20.719999313354492,20.719999313354492,18.61049461364746,0,60.33856964111328,60.894287109375,59.5,60.03571319580078,60.03571319580078,14688100,2.8919999599456787,2.9000000953674316,2.884000062942505,2.8940000534057617,2.8940000534057617,109500,81.52999877929688,82.25,81.27999877929688,81.98999786376953,74.86622619628906,5395900,3.3959999084472656,3.441999912261963,3.384000062942505,3.430000066757202,2.9020988941192627,9698000
2014-03-19 00:00:00+00:00,20.719999313354492,20.719999313354492,20.719999313354492,20.719999313354492,18.61049461364746,0,59.98143005371094,60.77857208251953,59.58000183105469,60.012855529785156,60.012855529785156,10531500,2.890000104904175,2.890000104904175,2.869999885559082,2.875999927520752,2.875999927520752,239500,82.25,82.30000305175781,80.04000091552734,80.5199966430664,73.52393341064453,6403200,3.434000015258789,3.4700000286102295,3.4079999923706055,3.430000066757202,2.9020988941192627,17635500
2014-03-20 00:00:00+00:00,20.719999313354492,20.719999313354492,20.719999313354492,20.719999313354492,18.61049461364746,0,59.952857971191406,61.74285888671875,59.92856979370117,60.61000061035156,60.61000061035156,14494900,2.8480000495910645,2.8480000495910645,2.8299999237060547,2.8459999561309814,2.8459999561309814,72500,80.58999633789062,81.0199966430664,79.76000213623047,80.80999755859375,73.78874969482422,5968200,3.4639999866485596,3.5239999294281006,3.4619998931884766,3.5220000743865967,2.9799389839172363,15960000
2014-03-21 00:00:00+00:00,20.719999313354492,20.719999313354492,20.719999313354492,20.719999313354492,18.61049461364746,0,60.871429443359375,61.191429138183594,57.96285629272461,57.99856948852539,57.99856948852539,26770800,2.8499999046325684,2.861999988555908,2.8239998817443848,2.8239998817443848,2.8239998817443848,99500,81.95999908447266,82.05000305175781,80.05000305175781,80.3499984741211,73.36869812011719,7840900,3.5220000743865967,3.569999933242798,3.5220000743865967,3.552000045776367,3.005321741104126,20048500
2014-03-24 00:00:00+00:00,20.719999313354492,20.719999313354492,20.719999313354492,20.719999313354492,18.61049461364746,0,57.92714309692383,58.06428527832031,52.657142639160156,54.128570556640625,54.128570556640625,42483700,2.9539999961853027,2.9679999351501465,2.936000108718872,2.9679999351501465,2.9679999351501465,167500,80.70999908447266,80.93000030517578,79.37999725341797,79.48999786376953,72.58342742919922,7642900,3.5480000972747803,3.555999994277954,3.507999897003174,3.5299999713897705,2.9867074489593506,14252000
